V1,V2,V3,V4,V5,V6,V7,V8,V9,Y1,Y2,Y3,Y
0.4,0.643474392,0.643474392,0.643474392,0.643474392,0.050838373,0.053954901,0.045580555,0.044490257,0,1,0,2
0.786666667,0.495167125,0.495167125,0.495167125,0.495167125,0.073086825,0.066529827,0.065750661,0.058509525,1,1,1,7
0.906666667,0.461823987,0.461823987,0.461823987,0.461823987,0.025560914,0.024828153,0.019909633,0.020135138,0,0,0,0
0.173333333,0.434418182,0.434418182,0.434418182,0.434418182,0.039538993,0.036863809,0.042613636,0.038354854,1,0,0,1
0.12,0.507426023,0.507426023,0.507426023,0.507426023,0.124413891,0.120813461,0.129907337,0.123994677,0,0,1,4
0.026666667,0.518028243,0.518028243,0.518028243,0.518028243,0.653581844,0.65684196,0.653713509,0.656971021,1,1,0,3
0.32,0.336990894,0.336990894,0.336990894,0.336990894,0.067416379,0.063295221,0.06077961,0.054199372,1,1,0,3
0.853333333,0.653443655,0.653443655,0.653443655,0.653443655,0.065663503,0.061788464,0.055467388,0.052029536,0,1,1,6
0.333333333,0.255842125,0.255842125,0.255842125,0.255842125,0.043698708,0.042454266,0.039615489,0.035637508,1,0,0,1
0.48,0.51908779,0.51908779,0.51908779,0.51908779,0.048067244,0.049323418,0.047351693,0.044101313,0,0,0,0
0.946666667,0.460533114,0.460533114,0.460533114,0.460533114,0.040951769,0.039765338,0.034679029,0.033186819,1,0,0,1
0.04,0.44052437,0.44052437,0.44052437,0.44052437,0.460722524,0.464647158,0.464015497,0.466984476,1,0,1,5
0.626666667,0.573100869,0.573100869,0.573100869,0.573100869,0.06997398,0.063229972,0.067258382,0.058756638,0,0,1,4
0.813333333,0.44256332,0.44256332,0.44256332,0.44256332,0.058408859,0.052935365,0.052261877,0.046609797,1,1,1,7
0.506666667,0.581358844,0.581358844,0.581358844,0.581358844,0.030074984,0.032415537,0.030776725,0.029157935,0,0,0,0
0.973333333,0.666611066,0.666611066,0.666611066,0.666611066,0.032672962,0.030938584,0.031917223,0.029231156,0,1,0,2
0.866666667,0.479279986,0.479279986,0.479279986,0.479279986,0.045987072,0.043202169,0.037547185,0.035550935,0,0,0,0
0.24,0.382707598,0.382707598,0.382707598,0.382707598,0.084094158,0.075162008,0.080033331,0.069612423,1,0,1,5
0.346666667,0.589584679,0.589584679,0.589584679,0.589584679,0.071825604,0.071152511,0.062636134,0.058271501,0,1,1,6
0.04,0.636151582,0.636151582,0.636151582,0.636151582,0.443684009,0.447128477,0.455114127,0.458106763,0,1,0,2
0.573333333,0.4879198,0.4879198,0.4879198,0.4879198,0.030507935,0.032551774,0.031624452,0.02974346,1,1,0,3
0.586666667,0.345352516,0.345352516,0.345352516,0.345352516,0.048888511,0.050650909,0.047692658,0.044458446,1,1,0,3
0.026666667,0.48452231,0.48452231,0.48452231,0.48452231,0.568055619,0.571646258,0.570457445,0.573230512,1,1,1,7
0.84,0.513878285,0.513878285,0.513878285,0.513878285,0.050753857,0.046841526,0.041872853,0.038926701,0,0,0,0
0.653333333,0.555777429,0.555777429,0.555777429,0.555777429,0.041891734,0.038966245,0.041952186,0.036788466,1,1,0,3
0.92,0.551837261,0.551837261,0.551837261,0.551837261,0.027531653,0.027155884,0.022929051,0.022496249,0,0,0,0
0.933333333,0.564723323,0.564723323,0.564723323,0.564723323,0.052563994,0.050114328,0.044878905,0.04247785,0,1,1,6
0.026666667,0.176942862,0.176942862,0.176942862,0.176942862,0.477425356,0.482322719,0.466958649,0.470793655,1,0,0,1
0.093333333,0.341057514,0.341057514,0.341057514,0.341057514,0.172631171,0.175566042,0.177904042,0.179230119,1,0,0,1
0.186666667,0.518691572,0.518691572,0.518691572,0.518691572,0.103535585,0.093438207,0.102956712,0.091304654,0,1,1,6
0.906666667,0.677047411,0.677047411,0.677047411,0.677047411,0.077010767,0.072881607,0.068608842,0.06329512,0,1,1,6
0.853333333,0.365180477,0.365180477,0.365180477,0.365180477,0.069690813,0.063754965,0.062405431,0.055850507,1,1,1,7
0.56,0.409650207,0.409650207,0.409650207,0.409650207,0.022648354,0.024465279,0.02443178,0.022453195,0,0,0,0
0.24,0.525597368,0.525597368,0.525597368,0.525597368,0.067978235,0.061062279,0.06421714,0.055907663,1,1,0,3
0.88,0.618239295,0.618239295,0.618239295,0.618239295,0.059984623,0.056536963,0.050008954,0.047279309,0,1,1,6
0.64,0.633455346,0.633455346,0.633455346,0.633455346,0.060166168,0.054648949,0.058567021,0.051079292,0,1,1,6
0.306666667,0.693664146,0.693664146,0.693664146,0.693664146,0.085991643,0.082283064,0.075105523,0.068413412,0,1,1,6
0.466666667,0.590440524,0.590440524,0.590440524,0.590440524,0.061982649,0.063815748,0.05817813,0.055336132,0,1,1,6
0.333333333,0.303076121,0.303076121,0.303076121,0.303076121,0.075290629,0.072268769,0.06681328,0.06072594,1,0,1,5
0.36,0.311615784,0.311615784,0.311615784,0.311615784,0.069073067,0.066549488,0.061372728,0.055914561,1,1,0,3
0.76,0.420284766,0.420284766,0.420284766,0.420284766,0.025578853,0.02313461,0.023946407,0.020720968,1,0,0,1
0.04,0.406549925,0.406549925,0.406549925,0.406549925,0.269655847,0.274383907,0.275101381,0.278616445,0,0,0,0
0.893333333,0.798542346,0.798542346,0.798542346,0.798542346,0.063270338,0.060580327,0.056746523,0.052509343,0,1,1,6
0.2,0.686239202,0.686239202,0.686239202,0.686239202,0.087614627,0.078126791,0.083235352,0.072916867,0,1,1,6
0.973333333,0.447653868,0.447653868,0.447653868,0.447653868,0.035752884,0.034190598,0.033411529,0.030952813,0,0,0,0
0.08,0.490170939,0.490170939,0.490170939,0.490170939,0.177831615,0.181282679,0.186095548,0.188328495,0,0,0,0
0.213333333,0.347803011,0.347803011,0.347803011,0.347803011,0.075124984,0.06750798,0.074359369,0.064971079,1,0,1,5
0.146666667,0.516976373,0.516976373,0.516976373,0.516976373,0.094913593,0.090417324,0.099381774,0.092973216,0,1,1,6
0.386666667,0.503125492,0.503125492,0.503125492,0.503125492,0.07535362,0.075703974,0.066588492,0.062777703,1,1,1,7
0.706666667,0.762395435,0.762395435,0.762395435,0.762395435,0.070170108,0.064558446,0.060560769,0.054779227,0,0,1,4
0.026666667,0.39702852,0.39702852,0.39702852,0.39702852,0.661818726,0.665353693,0.656345266,0.659270079,1,1,1,7
0.653333333,0.465858135,0.465858135,0.465858135,0.465858135,0.064272031,0.060053191,0.06354951,0.056087618,1,1,1,7
0.493333333,0.352615847,0.352615847,0.352615847,0.352615847,0.059502974,0.061692072,0.054279384,0.051718468,1,1,0,3
0.973333333,0.347434588,0.347434588,0.347434588,0.347434588,0.06367083,0.060257716,0.054700301,0.051334361,1,0,1,5
0.933333333,0.546951672,0.546951672,0.546951672,0.546951672,0.046040117,0.043771479,0.04271549,0.039660078,0,0,0,0
0.293333333,0.338320643,0.338320643,0.338320643,0.338320643,0.069665044,0.064599382,0.063117957,0.055839401,1,0,0,1
0.2,0.719478978,0.719478978,0.719478978,0.719478978,0.034940171,0.031872443,0.033249949,0.028878372,0,0,0,0
0.213333333,0.42707251,0.42707251,0.42707251,0.42707251,0.055623949,0.049932524,0.055019074,0.04782377,1,0,0,1
0.986666667,0.359384727,0.359384727,0.359384727,0.359384727,0.068398386,0.064257032,0.05815186,0.054502099,1,1,1,7
0.026666667,0.371520271,0.371520271,0.371520271,0.371520271,0.582064561,0.58606219,0.57772919,0.580848527,1,0,1,5
0.4,0.370738288,0.370738288,0.370738288,0.370738288,0.073266922,0.07296648,0.06475374,0.060740068,1,1,1,7
0.253333333,0.393763895,0.393763895,0.393763895,0.393763895,0.085792076,0.076715901,0.082314027,0.071717937,1,1,1,7
0.053333333,0.361323577,0.361323577,0.361323577,0.361323577,0.314421521,0.318980312,0.317437218,0.320992461,1,0,0,1
0.28,0.519032003,0.519032003,0.519032003,0.519032003,0.045892292,0.044350388,0.040400315,0.036745908,0,0,0,0
0.093333333,0.585205477,0.585205477,0.585205477,0.585205477,0.209990113,0.210620438,0.219781787,0.2180539,0,1,1,6
0.026666667,0.475246543,0.475246543,0.475246543,0.475246543,0.570123638,0.57352631,0.572105588,0.574965062,1,1,1,7
0.933333333,0.220465816,0.220465816,0.220465816,0.220465816,0.034294677,0.032127941,0.0298676,0.0274348,1,0,0,1
0.133333333,0.527401509,0.527401509,0.527401509,0.527401509,0.074152874,0.074107314,0.080777366,0.078710058,0,1,0,2
0.746666667,0.485952453,0.485952453,0.485952453,0.485952453,0.054208536,0.049004983,0.049079465,0.043512108,0,0,0,0
0.666666667,0.746655524,0.746655524,0.746655524,0.746655524,0.036444926,0.032909075,0.034996158,0.030432249,0,1,0,2
0.92,0.548216201,0.548216201,0.548216201,0.548216201,0.058784442,0.056176979,0.051492005,0.048463359,0,0,1,4
0.213333333,0.174804013,0.174804013,0.174804013,0.174804013,0.083588805,0.075922549,0.083610348,0.073692391,1,0,1,5
0.533333333,0.414608182,0.414608182,0.414608182,0.414608182,0.032914863,0.035982667,0.03282288,0.031498238,1,1,0,3
0.2,0.673494404,0.673494404,0.673494404,0.673494404,0.066946052,0.060215492,0.065662212,0.057532526,0,1,0,2
0.066666667,0.222291842,0.222291842,0.222291842,0.222291842,0.340315481,0.345193227,0.337457563,0.341406277,1,1,0,3
0.813333333,0.476735519,0.476735519,0.476735519,0.476735519,0.048477567,0.044489294,0.042734602,0.038387732,1,1,0,3
0.453333333,0.399211017,0.399211017,0.399211017,0.399211017,0.057300924,0.059449743,0.052664675,0.050488689,1,0,0,1
0.813333333,0.405166371,0.405166371,0.405166371,0.405166371,0.043510891,0.039493531,0.039301221,0.034772867,1,1,0,3
0.44,0.350698751,0.350698751,0.350698751,0.350698751,0.108145542,0.106759729,0.097584846,0.091165239,1,0,1,5
0.333333333,0.390258674,0.390258674,0.390258674,0.390258674,0.094836591,0.088821782,0.084708881,0.075666821,1,1,1,7
0.96,0.347944901,0.347944901,0.347944901,0.347944901,0.0930767,0.086361809,0.080213428,0.073976826,1,0,1,5
0.973333333,0.405406492,0.405406492,0.405406492,0.405406492,0.037761601,0.035916253,0.030566534,0.029305228,1,1,0,3
0.426666667,0.485106472,0.485106472,0.485106472,0.485106472,0.057248948,0.059771261,0.052068467,0.049876338,1,0,0,1
1,0.450084078,0.450084078,0.450084078,0.450084078,0.042138763,0.040329317,0.039210944,0.036128173,0,0,0,0
0.386666667,0.4722545,0.4722545,0.4722545,0.4722545,0.054418843,0.055702511,0.047970379,0.0453234,1,1,0,3
0.866666667,0.490904135,0.490904135,0.490904135,0.490904135,0.012760103,0.012573873,0.007709053,0.008752961,0,0,0,0
0.16,0.408649616,0.408649616,0.408649616,0.408649616,0.08845953,0.083386103,0.091612172,0.084441667,1,0,1,5
0.346666667,0.710300485,0.710300485,0.710300485,0.710300485,0.064611576,0.066260469,0.056796424,0.054188513,0,1,1,6
0.413333333,0.699320099,0.699320099,0.699320099,0.699320099,0.06314984,0.065303247,0.058862622,0.056047905,0,0,1,4
0.72,0.389495173,0.389495173,0.389495173,0.389495173,0.070854299,0.063884446,0.067234971,0.058682235,1,0,1,5
0.56,0.468702068,0.468702068,0.468702068,0.468702068,0.052554506,0.052762198,0.051663117,0.047449227,1,1,1,7
0.346666667,0.418569796,0.418569796,0.418569796,0.418569796,0.098213988,0.094482474,0.086696035,0.079411462,1,0,1,5
0.293333333,0.563843553,0.563843553,0.563843553,0.563843553,0.061265832,0.057425056,0.054359239,0.048556722,1,1,0,3
0.48,0.453347196,0.453347196,0.453347196,0.453347196,0.072059742,0.073567443,0.066470093,0.063002448,1,1,1,7
0.866666667,0.663835134,0.663835134,0.663835134,0.663835134,0.057364762,0.054387102,0.048390832,0.045859495,0,1,1,6
0.893333333,0.37300226,0.37300226,0.37300226,0.37300226,0.051885682,0.047990321,0.044679581,0.040446853,1,1,0,3
0.533333333,0.403896328,0.403896328,0.403896328,0.403896328,0.03614888,0.039268588,0.035409853,0.034269225,1,1,0,3
0.96,0.478056648,0.478056648,0.478056648,0.478056648,0.04989306,0.047957569,0.044483061,0.041723894,0,0,1,4
0.906666667,0.451768369,0.451768369,0.451768369,0.451768369,0.084585976,0.078505448,0.072094259,0.066718722,1,1,1,7
0.373333333,0.548231245,0.548231245,0.548231245,0.548231245,0.072266444,0.072517994,0.063653487,0.060121866,0,1,1,6
0.16,0.496455647,0.496455647,0.496455647,0.496455647,0.107855677,0.100626989,0.110693582,0.101323398,1,1,1,7
0.96,0.366067284,0.366067284,0.366067284,0.366067284,0.067652939,0.063609601,0.057611624,0.053278363,1,0,1,5
0.6,0.624338522,0.624338522,0.624338522,0.624338522,0.043067908,0.041636721,0.043701704,0.039095366,0,1,0,2
0.36,0.466299842,0.466299842,0.466299842,0.466299842,0.035659154,0.038412238,0.031327398,0.030236165,1,0,0,1
0.12,0.551699846,0.551699846,0.551699846,0.551699846,0.148975004,0.144998655,0.155037696,0.148481633,0,0,1,4
0.96,0.398030045,0.398030045,0.398030045,0.398030045,0.032725996,0.03138681,0.025972182,0.025585239,1,0,0,1
0.013333333,0.595728331,0.595728331,0.595728331,0.595728331,0.580011842,0.582963358,0.585795864,0.589339811,0,1,0,2
0.653333333,0.666350029,0.666350029,0.666350029,0.666350029,0.044276335,0.039615559,0.041772016,0.036445361,0,1,0,2
0.186666667,0.492254833,0.492254833,0.492254833,0.492254833,0.038031215,0.036215868,0.042263369,0.0386967,1,1,0,3
0.733333333,0.67935008,0.67935008,0.67935008,0.67935008,0.084462547,0.076923004,0.074231894,0.06677023,0,1,1,6
0.413333333,0.567127506,0.567127506,0.567127506,0.567127506,0.058319498,0.060976092,0.052726016,0.050575308,0,1,0,2
0.28,0.685412489,0.685412489,0.685412489,0.685412489,0.027254194,0.027921272,0.023297141,0.021483144,0,1,0,2
0.16,0.467949447,0.467949447,0.467949447,0.467949447,0.080670569,0.07631021,0.084495582,0.078230298,1,1,0,3
0.373333333,0.752984268,0.752984268,0.752984268,0.752984268,0.062002833,0.064409342,0.056314209,0.053917332,0,1,1,6
0.08,0.526521766,0.526521766,0.526521766,0.526521766,0.238591499,0.240583539,0.247916312,0.247266656,0,0,1,4
0.146666667,0.59683101,0.59683101,0.59683101,0.59683101,0.043459495,0.043693335,0.049486129,0.048070313,0,1,0,2
0.826666667,0.311060707,0.311060707,0.311060707,0.311060707,0.075762692,0.068540426,0.069385679,0.061248225,1,0,1,5
0.466666667,0.567251421,0.567251421,0.567251421,0.567251421,0.069151233,0.069820778,0.065795213,0.061444463,0,0,1,4
0.92,0.657640128,0.657640128,0.657640128,0.657640128,0.058307522,0.055795492,0.052935601,0.049098616,0,1,1,6
0.173333333,0.505197559,0.505197559,0.505197559,0.505197559,0.10348335,0.096906749,0.10627282,0.097891842,1,1,1,7
0.786666667,0.394796623,0.394796623,0.394796623,0.394796623,0.082535282,0.074045251,0.075620848,0.066484952,1,0,1,5
0.053333333,0.551933344,0.551933344,0.551933344,0.551933344,0.403492459,0.406932463,0.412696055,0.414887019,0,1,1,6
0.253333333,0.642125751,0.642125751,0.642125751,0.642125751,0.043657644,0.041555385,0.0382796,0.034349143,0,0,0,0
0.72,0.596178025,0.596178025,0.596178025,0.596178025,0.065392462,0.058697942,0.05933179,0.052173607,0,1,1,6
0.293333333,0.461449277,0.461449277,0.461449277,0.461449277,0.068776342,0.063228225,0.062289674,0.055082514,1,1,0,3
0.413333333,0.68267119,0.68267119,0.68267119,0.68267119,0.060509327,0.062906188,0.055586839,0.052965932,0,1,1,6
0.293333333,0.559918654,0.559918654,0.559918654,0.559918654,0.062093516,0.058726502,0.054973456,0.049290125,0,1,0,2
0.146666667,0.475746571,0.475746571,0.475746571,0.475746571,0.09621644,0.093844054,0.101651911,0.096741481,1,1,0,3
0.946666667,0.6701067,0.6701067,0.6701067,0.6701067,0.051069461,0.047260472,0.049838527,0.044917492,0,0,1,4
0.426666667,0.52901494,0.52901494,0.52901494,0.52901494,0.033349023,0.037641757,0.030684037,0.030615017,0,1,0,2
0.906666667,0.427520016,0.427520016,0.427520016,0.427520016,0.069744509,0.065620792,0.059430556,0.055547402,0,0,1,4
0.773333333,0.328468905,0.328468905,0.328468905,0.328468905,0.032225634,0.029512562,0.029888086,0.026282745,1,0,0,1
0.92,0.662334042,0.662334042,0.662334042,0.662334042,0.058728674,0.055647021,0.054192896,0.049844137,0,1,1,6
0.56,0.415300157,0.415300157,0.415300157,0.415300157,0.067033653,0.065652045,0.064983601,0.059330562,1,0,1,5
0.773333333,0.256174692,0.256174692,0.256174692,0.256174692,0.06154108,0.056273598,0.059529803,0.051683762,1,0,1,5
0.053333333,0.464954916,0.464954916,0.464954916,0.464954916,0.351359736,0.355804595,0.356763873,0.360799697,1,1,0,3
0.746666667,0.301333907,0.301333907,0.301333907,0.301333907,0.059298342,0.054318793,0.057515071,0.050205846,1,1,1,7
0.293333333,0.42948125,0.42948125,0.42948125,0.42948125,0.070094356,0.065626317,0.062455346,0.055870525,1,0,0,1
0.026666667,0.849294348,0.849294348,0.849294348,0.849294348,0.552296737,0.55446105,0.571435684,0.57433945,0,1,0,2
0.026666667,0.457469176,0.457469176,0.457469176,0.457469176,0.355085021,0.360353828,0.358010641,0.363566551,1,0,0,1
0.28,0.495371998,0.495371998,0.495371998,0.495371998,0.059367658,0.056711381,0.052593567,0.047398428,0,0,0,0
0.533333333,0.736730978,0.736730978,0.736730978,0.736730978,0.069034916,0.065451786,0.068029424,0.060917712,0,1,1,6
0.746666667,0.520682324,0.520682324,0.520682324,0.520682324,0.051476283,0.046424326,0.047014362,0.041298918,0,1,0,2
0.16,0.408747358,0.408747358,0.408747358,0.408747358,0.088542169,0.082379845,0.091092768,0.082872978,1,0,1,5
0.96,0.418453383,0.418453383,0.418453383,0.418453383,0.038691087,0.03748791,0.032298082,0.031180315,1,0,0,1
0.186666667,0.635322634,0.635322634,0.635322634,0.635322634,0.083182862,0.077263752,0.086107713,0.078249209,1,1,1,7
0.4,0.705449402,0.705449402,0.705449402,0.705449402,0.052729096,0.05517474,0.049953963,0.047948812,0,0,0,0
0.546666667,0.376113974,0.376113974,0.376113974,0.376113974,0.055601865,0.056457606,0.053907754,0.050404074,1,0,1,5
0.16,0.242918319,0.242918319,0.242918319,0.242918319,0.092024414,0.090589797,0.095738713,0.091683294,1,1,0,3
0.92,0.583829812,0.583829812,0.583829812,0.583829812,0.024003483,0.02349858,0.017975915,0.018239348,0,1,0,2
0.2,0.54025388,0.54025388,0.54025388,0.54025388,0.100102078,0.089372175,0.094896358,0.082626213,0,0,1,4
0.493333333,0.31324692,0.31324692,0.31324692,0.31324692,0.052510822,0.054725761,0.050182138,0.047634972,1,0,1,5
0.186666667,0.419497444,0.419497444,0.419497444,0.419497444,0.107826259,0.098831451,0.10853471,0.097717827,1,1,1,7
0.4,0.488817356,0.488817356,0.488817356,0.488817356,0.089062145,0.089019389,0.080315825,0.075441111,0,0,1,4
0.68,0.629009061,0.629009061,0.629009061,0.629009061,0.032350623,0.029062716,0.03102989,0.027108867,0,1,0,2
0.066666667,0.311734686,0.311734686,0.311734686,0.311734686,0.359069988,0.363712446,0.359537594,0.363050306,1,1,0,3
1,0.569640467,0.569640467,0.569640467,0.569640467,0.048355762,0.045386438,0.046295066,0.041921161,0,1,0,2
0.293333333,0.471605379,0.471605379,0.471605379,0.471605379,0.082526144,0.07570103,0.074299976,0.065713816,1,1,1,7
0.68,0.681732668,0.681732668,0.681732668,0.681732668,0.057127359,0.051431947,0.051110995,0.045432364,0,0,1,4
0.853333333,0.567539464,0.567539464,0.567539464,0.567539464,0.059801146,0.056355779,0.049814077,0.047076047,0,0,1,4
0.186666667,0.462829509,0.462829509,0.462829509,0.462829509,0.096482117,0.086957954,0.095495999,0.0843101,0,0,1,4
0.853333333,0.454372154,0.454372154,0.454372154,0.454372154,0.053188471,0.049372415,0.046426978,0.042032156,1,1,0,3
0.693333333,0.416667605,0.416667605,0.416667605,0.416667605,0.058449865,0.053173627,0.056163736,0.04900473,1,0,1,5
0.013333333,0.326193661,0.326193661,0.326193661,0.326193661,0.770907169,0.77452717,0.756874556,0.759170489,1,1,1,7
0.986666667,0.507556679,0.507556679,0.507556679,0.507556679,0.037873375,0.036573933,0.031739039,0.030643934,1,1,0,3
0.266666667,0.588504351,0.588504351,0.588504351,0.588504351,0.07033355,0.064186175,0.063668006,0.056136453,0,1,1,6
0.826666667,0.62566658,0.62566658,0.62566658,0.62566658,0.033594627,0.032171176,0.026004585,0.025368867,0,0,0,0
0.693333333,0.472218219,0.472218219,0.472218219,0.472218219,0.017642653,0.016714943,0.018836552,0.0162377,1,1,0,3
0.813333333,0.571139705,0.571139705,0.571139705,0.571139705,0.060696662,0.05616282,0.050646165,0.046794811,0,0,1,4
0.28,0.420522349,0.420522349,0.420522349,0.420522349,0.084490732,0.076887894,0.077296803,0.067857578,1,1,1,7
0.08,0.591247484,0.591247484,0.591247484,0.591247484,0.228398978,0.230194571,0.239217285,0.238609809,0,0,1,4
0.026666667,0.592198181,0.592198181,0.592198181,0.592198181,0.507877386,0.510946356,0.518055893,0.520018619,0,0,1,4
0.2,0.400954323,0.400954323,0.400954323,0.400954323,0.069934203,0.063007167,0.070123912,0.061427334,1,0,0,1
