V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13
0.53,0.005631088,0.000520382,0.000259229,0.000191802,0.256191521,0.197616466,0.151981065,0.167005689,3.290282186,2.59315185,2.052309926,2.210347013
0.95,0.005339501,0.000493436,0.000245806,0.000181871,0.244422676,0.18141387,0.143615627,0.155408728,3.290282186,2.59315185,2.052309926,2.210347013
0.36,0.006154999,0.000568798,0.000283347,0.000209648,0.304624537,0.226724565,0.179310611,0.191717931,3.290282186,2.59315185,2.052309926,2.210347013
0.47,0.005124776,0.000473592,0.000235921,0.000174557,0.241802017,0.182554522,0.139750677,0.151813779,3.290282186,2.59315185,2.052309926,2.210347013
0.91,0.005671527,0.000524119,0.00026109,0.00019318,0.244874707,0.182761802,0.140388429,0.154022329,3.290282186,2.59315185,2.052309926,2.210347013
0.66,0.005546083,0.000512526,0.000255316,0.000188907,0.189237117,0.13713428,0.111959344,0.119632387,3.290282186,2.59315185,2.052309926,2.210347013
0.7,0.005648808,0.000522019,0.000260045,0.000192406,0.264385821,0.193990633,0.158656513,0.168931736,3.290282186,2.59315185,2.052309926,2.210347013
0.55,0.005570383,0.000514772,0.000256434,0.000189735,0.280109104,0.216420248,0.166913137,0.183445655,3.290282186,2.59315185,2.052309926,2.210347013
0.53,0.005007663,0.00046277,0.000230529,0.000170568,0.267972293,0.207230671,0.157017338,0.172815132,3.290282186,2.59315185,2.052309926,2.210347013
0.52,0.005141323,0.000475122,0.000236682,0.00017512,0.24508074,0.188099898,0.142433072,0.156610337,3.290282186,2.59315185,2.052309926,2.210347013
0.28,0.004873036,0.000450328,0.000224332,0.000165982,0.39332905,0.319145425,0.253389882,0.295628802,3.290282186,2.59315185,2.052309926,2.210347013
0.6,0.00531646,0.000491306,0.000244745,0.000181086,0.240993278,0.182255362,0.14462455,0.156917717,3.290282186,2.59315185,2.052309926,2.210347013
0.85,0.005299248,0.000489716,0.000243952,0.000180499,0.234756213,0.17267656,0.132682208,0.144759258,3.290282186,2.59315185,2.052309926,2.210347013
0.81,0.005575118,0.00051521,0.000256652,0.000189896,0.32215327,0.242433637,0.185913533,0.202718082,3.290282186,2.59315185,2.052309926,2.210347013
0.55,0.005066752,0.00046823,0.000233249,0.00017258,0.266040805,0.205645242,0.156834021,0.172683364,3.290282186,2.59315185,2.052309926,2.210347013
0.59,0.005385503,0.000497687,0.000247923,0.000183437,0.244277869,0.187637951,0.145236426,0.15928192,3.290282186,2.59315185,2.052309926,2.210347013
0.54,0.005319291,0.000491568,0.000244875,0.000181182,0.239745701,0.184317831,0.141709417,0.155709743,3.290282186,2.59315185,2.052309926,2.210347013
0.35,0.005024311,0.000464308,0.000231296,0.000171135,0.267974623,0.19753947,0.16429513,0.175521332,3.290282186,2.59315185,2.052309926,2.210347013
0.85,0.005669811,0.00052396,0.000261011,0.000193121,0.281843435,0.21236563,0.163097673,0.178434837,3.290282186,2.59315185,2.052309926,2.210347013
0.21,0.005213917,0.00048183,0.000240024,0.000177593,1.137463088,0.970642991,0.752527884,0.902823796,3.290282186,2.59315185,2.052309926,2.210347013
0.46,0.005291538,0.000489003,0.000243598,0.000180237,0.252630186,0.192152141,0.14583849,0.159332464,3.290282186,2.59315185,2.052309926,2.210347013
0.4,0.005435562,0.000502313,0.000250228,0.000185143,0.254321226,0.186441338,0.149979612,0.159782986,3.290282186,2.59315185,2.052309926,2.210347013
0.31,0.004917535,0.000454441,0.00022638,0.000167498,0.334999947,0.258249701,0.212264572,0.235280155,3.290282186,2.59315185,2.052309926,2.210347013
0.91,0.005367574,0.00049603,0.000247098,0.000182827,0.267309349,0.199912507,0.153063758,0.167551293,3.290282186,2.59315185,2.052309926,2.210347013
0.44,0.005101731,0.000471463,0.00023486,0.000173772,0.317663134,0.239537636,0.186199433,0.200775306,3.290282186,2.59315185,2.052309926,2.210347013
0.83,0.00533936,0.000493423,0.000245799,0.000181866,0.257148604,0.189721511,0.148902571,0.160518257,3.290282186,2.59315185,2.052309926,2.210347013
0.69,0.005212131,0.000481665,0.000239942,0.000177532,0.259034316,0.191747497,0.156045607,0.166754777,3.290282186,2.59315185,2.052309926,2.210347013
0.45,0.005151705,0.000476081,0.00023716,0.000175474,0.258914695,0.195661412,0.150156582,0.163028427,3.290282186,2.59315185,2.052309926,2.210347013
0.23,0.005231979,0.000483499,0.000240856,0.000178208,0.840540542,0.711720621,0.557432404,0.665832348,3.290282186,2.59315185,2.052309926,2.210347013
0.58,0.0052773,0.000487687,0.000242942,0.000179752,0.235284125,0.178875964,0.139557914,0.152462917,3.290282186,2.59315185,2.052309926,2.210347013
0.66,0.005668363,0.000523826,0.000260945,0.000193072,0.247327023,0.182563975,0.149358879,0.159513928,3.290282186,2.59315185,2.052309926,2.210347013
0.7,0.005394592,0.000498527,0.000248342,0.000183747,0.242902164,0.178421919,0.145791769,0.155434178,3.290282186,2.59315185,2.052309926,2.210347013
0.27,0.005393671,0.000498442,0.000248299,0.000183716,0.425679119,0.347489489,0.279669448,0.326853045,3.290282186,2.59315185,2.052309926,2.210347013
0.33,0.005259552,0.000486047,0.000242125,0.000179147,0.285155505,0.212686885,0.177299699,0.191822428,3.290282186,2.59315185,2.052309926,2.210347013
0.95,0.00548259,0.000506659,0.000252393,0.000186744,0.228201038,0.168680729,0.130491755,0.142814762,3.290282186,2.59315185,2.052309926,2.210347013
0.63,0.005327648,0.00049234,0.00024526,0.000181467,0.260053432,0.194744718,0.157287594,0.168945931,3.290282186,2.59315185,2.052309926,2.210347013
0.94,0.005582123,0.000515857,0.000256975,0.000190135,0.251533472,0.187680077,0.146192131,0.159491885,3.290282186,2.59315185,2.052309926,2.210347013
0.38,0.005439753,0.0005027,0.000250421,0.000185285,0.260340021,0.190877352,0.154182842,0.16413566,3.290282186,2.59315185,2.052309926,2.210347013
0.65,0.005071908,0.000468707,0.000233487,0.000172756,0.236217527,0.176618699,0.142320971,0.15330481,3.290282186,2.59315185,2.052309926,2.210347013
0.89,0.006233059,0.000576011,0.000286941,0.000212306,0.270982191,0.20170539,0.162741656,0.175135244,3.290282186,2.59315185,2.052309926,2.210347013
0.29,0.006058616,0.000559891,0.00027891,0.000206365,0.385540082,0.307268487,0.254415477,0.29037724,3.290282186,2.59315185,2.052309926,2.210347013
0.5,0.00576921,0.000533146,0.000265587,0.000196507,0.246378573,0.190245429,0.143288896,0.158436288,3.290282186,2.59315185,2.052309926,2.210347013
0.79,0.005398329,0.000498872,0.000248514,0.000183874,0.278991163,0.206378396,0.163493613,0.175475416,3.290282186,2.59315185,2.052309926,2.210347013
0.88,0.005314946,0.000491166,0.000244675,0.000181034,0.209325954,0.152877348,0.117573922,0.128834885,3.290282186,2.59315185,2.052309926,2.210347013
0.33,0.005246411,0.000484833,0.00024152,0.0001787,0.229815531,0.16831846,0.140316885,0.150979271,3.290282186,2.59315185,2.052309926,2.210347013
0.29,0.005428986,0.000501705,0.000249925,0.000184919,0.354228244,0.276021438,0.227760383,0.255066584,3.290282186,2.59315185,2.052309926,2.210347013
0.22,0.005455499,0.000504155,0.000251146,0.000185822,1.129901876,0.963717742,0.752465417,0.902850215,3.290282186,2.59315185,2.052309926,2.210347013
0.44,0.005002769,0.000462317,0.000230304,0.000170401,0.270679217,0.202228568,0.158514032,0.170236822,3.290282186,2.59315185,2.052309926,2.210347013
0.84,0.00579414,0.00053545,0.000266735,0.000197356,0.268109788,0.200295477,0.153192694,0.167599586,3.290282186,2.59315185,2.052309926,2.210347013
0.45,0.004799836,0.000443564,0.000220962,0.000163489,0.235912992,0.175490721,0.137313593,0.147676588,3.290282186,2.59315185,2.052309926,2.210347013
0.56,0.005458149,0.0005044,0.000251268,0.000185912,0.242316551,0.184303481,0.145063072,0.157963562,3.290282186,2.59315185,2.052309926,2.210347013
0.91,0.005311718,0.000490868,0.000244527,0.000180924,0.23188643,0.172040968,0.132368662,0.144698001,3.290282186,2.59315185,2.052309926,2.210347013
0.23,0.005261681,0.000486244,0.000242223,0.00017922,0.84720167,0.717141944,0.562441879,0.671939078,3.290282186,2.59315185,2.052309926,2.210347013
0.67,0.005593223,0.000516883,0.000257486,0.000190513,0.274428242,0.202144857,0.165003922,0.17577576,3.290282186,2.59315185,2.052309926,2.210347013
0.81,0.00526678,0.000486715,0.000242458,0.000179394,0.257475667,0.188937418,0.149981683,0.161012393,3.290282186,2.59315185,2.052309926,2.210347013
0.58,0.005613874,0.000518791,0.000258436,0.000191216,0.215942842,0.162611562,0.128459661,0.139801263,3.290282186,2.59315185,2.052309926,2.210347013
0.93,0.005827069,0.000538493,0.000268251,0.000198478,0.219751052,0.160716708,0.129602117,0.139890257,3.290282186,2.59315185,2.052309926,2.210347013
0.85,0.005358599,0.000495201,0.000246685,0.000182521,0.23926736,0.176450242,0.135241739,0.147571366,3.290282186,2.59315185,2.052309926,2.210347013
0.38,0.005117096,0.000472883,0.000235567,0.000174295,0.295126112,0.217453031,0.177800793,0.188969966,3.290282186,2.59315185,2.052309926,2.210347013
0.46,0.005634445,0.000520692,0.000259383,0.000191917,0.277142419,0.212309057,0.160373741,0.175186121,3.290282186,2.59315185,2.052309926,2.210347013
0.23,0.005750897,0.000531454,0.000264744,0.000195883,0.822225995,0.694666399,0.553525234,0.661149035,3.290282186,2.59315185,2.052309926,2.210347013
0.63,0.005380206,0.000497197,0.000247679,0.000183257,0.216577477,0.162786346,0.129308843,0.140512915,3.290282186,2.59315185,2.052309926,2.210347013
0.64,0.00502368,0.00046425,0.000231267,0.000171113,0.243520394,0.186006582,0.145404623,0.158397625,3.290282186,2.59315185,2.052309926,2.210347013
0.22,0.005371709,0.000496412,0.000247288,0.000182968,1.004534425,0.854416148,0.669066484,0.801071343,3.290282186,2.59315185,2.052309926,2.210347013
0.83,0.005445121,0.000503196,0.000250668,0.000185468,0.246254686,0.181119344,0.13957483,0.151674298,3.290282186,2.59315185,2.052309926,2.210347013
0.69,0.005549901,0.000512879,0.000255491,0.000189037,0.233264265,0.171015774,0.1396543,0.149075471,3.290282186,2.59315185,2.052309926,2.210347013
0.89,0.005540047,0.000511969,0.000255038,0.000188701,0.212214735,0.155863704,0.120598521,0.131704598,3.290282186,2.59315185,2.052309926,2.210347013
0.9,0.005572272,0.000514947,0.000256521,0.000189799,0.248908051,0.185318178,0.142586041,0.155990393,3.290282186,2.59315185,2.052309926,2.210347013
0.22,0.004602528,0.00042533,0.000211879,0.000156768,0.871685288,0.739818756,0.565390082,0.676568783,3.290282186,2.59315185,2.052309926,2.210347013
0.27,0.005012939,0.000463257,0.000230772,0.000170747,0.424906887,0.346266112,0.275839451,0.322200174,3.290282186,2.59315185,2.052309926,2.210347013
0.34,0.005457158,0.000504309,0.000251222,0.000185878,0.323624063,0.240900429,0.20076351,0.215334873,3.290282186,2.59315185,2.052309926,2.210347013
0.88,0.005853167,0.000540905,0.000269452,0.000199367,0.28474302,0.214527395,0.166356699,0.181291867,3.290282186,2.59315185,2.052309926,2.210347013
0.84,0.005073264,0.000468832,0.000233549,0.000172802,0.274013166,0.202818395,0.160142643,0.172243626,3.290282186,2.59315185,2.052309926,2.210347013
0.62,0.005184472,0.000479109,0.000238669,0.00017659,0.205056618,0.1524118,0.122103829,0.13165227,3.290282186,2.59315185,2.052309926,2.210347013
0.38,0.005474428,0.000505905,0.000252017,0.000186466,0.271502806,0.199363822,0.161957461,0.172313092,3.290282186,2.59315185,2.052309926,2.210347013
0.86,0.005706103,0.000527314,0.000262682,0.000194357,0.259785478,0.193558079,0.147724894,0.161826124,3.290282186,2.59315185,2.052309926,2.210347013
0.68,0.005744154,0.000530831,0.000264434,0.000195654,0.260051595,0.191135857,0.156297646,0.166444653,3.290282186,2.59315185,2.052309926,2.210347013
0.43,0.005894722,0.000544745,0.000271365,0.000200782,0.297907515,0.226588969,0.172864528,0.187512678,3.290282186,2.59315185,2.052309926,2.210347013
0.55,0.005636585,0.00052089,0.000259482,0.00019199,0.262714259,0.202896376,0.155908087,0.171618449,3.290282186,2.59315185,2.052309926,2.210347013
0.45,0.004917957,0.00045448,0.0002264,0.000167512,0.28222158,0.213741157,0.164558056,0.178169264,3.290282186,2.59315185,2.052309926,2.210347013
0.47,0.004939312,0.000456453,0.000227383,0.00016824,0.273107651,0.20640362,0.159108167,0.172321477,3.290282186,2.59315185,2.052309926,2.210347013
0.77,0.005211067,0.000481567,0.000239893,0.000177496,0.209352249,0.150704621,0.121617623,0.129546908,3.290282186,2.59315185,2.052309926,2.210347013
0.23,0.005176719,0.000478393,0.000238312,0.000176326,0.567129185,0.473044223,0.373203583,0.442995094,3.290282186,2.59315185,2.052309926,2.210347013
0.87,0.006156997,0.000568982,0.000283439,0.000209716,0.264601799,0.198745502,0.154474024,0.168182748,3.290282186,2.59315185,2.052309926,2.210347013
0.35,0.005876154,0.000543029,0.000270511,0.00020015,0.300286544,0.221256691,0.181008308,0.192986213,3.290282186,2.59315185,2.052309926,2.210347013
0.93,0.00527951,0.000487892,0.000243044,0.000179827,0.224265715,0.164888872,0.131098987,0.141982772,3.290282186,2.59315185,2.052309926,2.210347013
0.26,0.005385835,0.000497717,0.000247939,0.000183449,0.432529886,0.353600256,0.284045014,0.333258411,3.290282186,2.59315185,2.052309926,2.210347013
0.36,0.005029808,0.000464816,0.000231549,0.000171322,0.281978771,0.207633316,0.172117095,0.18332884,3.290282186,2.59315185,2.052309926,2.210347013
0.31,0.005452869,0.000503912,0.000251024,0.000185732,0.310985633,0.237024796,0.197182438,0.217362857,3.290282186,2.59315185,2.052309926,2.210347013
0.49,0.005418231,0.000500711,0.00024943,0.000184552,0.282313913,0.218148344,0.164332882,0.180662994,3.290282186,2.59315185,2.052309926,2.210347013
0.73,0.006066602,0.000560629,0.000279278,0.000206637,0.274715733,0.203849219,0.158294816,0.170941582,3.290282186,2.59315185,2.052309926,2.210347013
0.22,0.005152909,0.000476192,0.000237216,0.000175515,1.141975797,0.974637846,0.75510169,0.905644508,3.290282186,2.59315185,2.052309926,2.210347013
0.69,0.005325035,0.000492099,0.00024514,0.000181378,0.266070118,0.198069214,0.161288686,0.172531811,3.290282186,2.59315185,2.052309926,2.210347013
0.57,0.005041843,0.000465928,0.000232103,0.000171732,0.259079461,0.200171812,0.152002651,0.167221513,3.290282186,2.59315185,2.052309926,2.210347013
0.93,0.005028886,0.000464731,0.000231506,0.000171291,0.265188855,0.198331609,0.152424291,0.166754666,3.290282186,2.59315185,2.052309926,2.210347013
0.9,0.00552783,0.000510839,0.000254475,0.000188285,0.239345115,0.177180636,0.140418914,0.152565651,3.290282186,2.59315185,2.052309926,2.210347013
0.42,0.005006095,0.000462625,0.000230457,0.000170514,0.273975392,0.203901738,0.160856392,0.172230126,3.290282186,2.59315185,2.052309926,2.210347013
0.35,0.005959278,0.000550711,0.000274337,0.000202981,0.22307441,0.161914801,0.13093713,0.139461481,3.290282186,2.59315185,2.052309926,2.210347013
0.36,0.005228041,0.000483135,0.000240674,0.000178074,0.253393444,0.185084932,0.152743611,0.162487866,3.290282186,2.59315185,2.052309926,2.210347013
0.94,0.005058771,0.000467493,0.000232882,0.000172309,0.272118679,0.203462521,0.155881773,0.170604759,3.290282186,2.59315185,2.052309926,2.210347013
0.22,0.005089119,0.000470297,0.000234279,0.000173342,1.025069241,0.872911028,0.676350707,0.810330338,3.290282186,2.59315185,2.052309926,2.210347013
0.5,0.005087163,0.000470116,0.000234189,0.000173276,0.279255156,0.214636283,0.162494982,0.178186435,3.290282186,2.59315185,2.052309926,2.210347013
0.39,0.005144745,0.000475438,0.00023684,0.000175237,0.297614983,0.219446592,0.180085402,0.191529024,3.290282186,2.59315185,2.052309926,2.210347013
0.24,0.005063619,0.000467941,0.000233105,0.000172474,0.632748338,0.530259059,0.41561207,0.494499237,3.290282186,2.59315185,2.052309926,2.210347013
0.41,0.00545801,0.000504387,0.000251261,0.000185907,0.239128427,0.177923346,0.138099766,0.149023745,3.290282186,2.59315185,2.052309926,2.210347013
0.27,0.005623493,0.00051968,0.000258879,0.000191544,0.479668982,0.391239054,0.31778906,0.369386901,3.290282186,2.59315185,2.052309926,2.210347013
0.22,0.005348513,0.000494268,0.00024622,0.000182178,1.007565802,0.856828155,0.670717455,0.803179529,3.290282186,2.59315185,2.052309926,2.210347013
0.9,0.004711368,0.000435388,0.000216889,0.000160476,0.222128222,0.16224259,0.127548976,0.137706952,3.290282186,2.59315185,2.052309926,2.210347013
0.3,0.00547894,0.000506321,0.000252225,0.00018662,0.280553817,0.216099913,0.178546105,0.200027302,3.290282186,2.59315185,2.052309926,2.210347013
0.76,0.005375286,0.000496743,0.000247453,0.000183089,0.251318681,0.183894946,0.146793809,0.157247438,3.290282186,2.59315185,2.052309926,2.210347013
0.7,0.00602724,0.000556991,0.000277466,0.000205296,0.225280135,0.163244744,0.132686335,0.141350074,3.290282186,2.59315185,2.052309926,2.210347013
0.89,0.005530992,0.000511132,0.000254621,0.000188393,0.25802621,0.193096239,0.14921049,0.163265227,3.290282186,2.59315185,2.052309926,2.210347013
0.36,0.004597179,0.000424836,0.000211633,0.000156586,0.294385347,0.218428763,0.181383948,0.193928791,3.290282186,2.59315185,2.052309926,2.210347013
0.6,0.005196871,0.000480255,0.00023924,0.000177012,0.220105641,0.167188001,0.130509328,0.142645686,3.290282186,2.59315185,2.052309926,2.210347013
0.35,0.005844282,0.000540084,0.000269043,0.000199064,0.269989795,0.198277438,0.163405012,0.174287964,3.290282186,2.59315185,2.052309926,2.210347013
0.25,0.004715935,0.00043581,0.000217099,0.000160631,0.670704647,0.563888847,0.43566677,0.519310348,3.290282186,2.59315185,2.052309926,2.210347013
0.81,0.005352236,0.000494613,0.000246392,0.000182304,0.242918017,0.178101555,0.140438058,0.151019231,3.290282186,2.59315185,2.052309926,2.210347013
0.54,0.005158367,0.000476697,0.000237467,0.000175701,0.255851615,0.197295023,0.150385172,0.165726829,3.290282186,2.59315185,2.052309926,2.210347013
0.81,0.005173259,0.000478073,0.000238153,0.000176208,0.235637683,0.171692254,0.136998786,0.146625696,3.290282186,2.59315185,2.052309926,2.210347013
0.53,0.005037049,0.000465485,0.000231882,0.000171569,0.330381505,0.25799124,0.195382427,0.215165428,3.290282186,2.59315185,2.052309926,2.210347013
0.45,0.005135979,0.000474628,0.000236436,0.000174938,0.310872761,0.2349778,0.182484366,0.196328529,3.290282186,2.59315185,2.052309926,2.210347013
0.92,0.005030163,0.000464849,0.000231565,0.000171334,0.30829305,0.231821785,0.177981198,0.194274496,3.290282186,2.59315185,2.052309926,2.210347013
